rank,Name,team_id,country,score,events
159,CYberMouflons,81678,Cyprus,157.65,56
160,CyberErudites,130274,Algeria,157.009,15
161,TeamShakti,61083,India,156.146,28
162,POLZZAG,113428,"Korea, Republic of",156.129,17
163,Tsami,75334,Tunisia,155.874,42
164,bi0sblr,72702,India,155.061,52
165,CTF.SG,77768,Singapore,154.858,37
166,PWN to 0xE4,121191,United Kingdom,154.798,30
167,Azure Assassin Alliance,4070,China,154.736,34
168,!SpamAndHex,5347,Hungary,153.837,8
169,CodeRed,4004,"Korea, Republic of",150.926,8
170,KUDoS,71813,Japan,150.555,86
171,kernelpoppers,46051,United States,149.192,15
172,VolgaCTF.org,27094,Russian Federation,148.6,2
173,A1ph4Z3r0,85129,United States,148.421,22
174,Google CTF,23929,idk,148.14,1
175,Al Capwn,68749,India,146.853,7
176,SPbCTF,30003,Russian Federation,146.84,4
177,Sudo_root,16812,Algeria,145.597,13
178,Sealcode,111943,Poland,144.837,36
179,HATS Singapore,58574,Singapore,144.29,18
180,LosFuzzys,8323,Austria,144.195,21
181,fearless,66276,Czech Republic,143.298,29
182,empty_,114975,Tunisia,142.918,77
183,5BC,42318,Israel,142.768,2
184,33e3393c59bed4a77cb2d2ec2cd80e13,49087,Italy,142.385,16
185,Orion_square,117788,Russian Federation,142.153,21
186,OASIS,24279,idk,141.437,17
187,xSTF,15341,Portugal,140.643,32
188,ROIS,6476,China,140.488,10
189,cxp,109415,United States,139.738,44
190,bruh,37352,United States,139.082,43
191,pizarron,110204,idk,138.499,22
192,GatorSheavesMutably,109518,Russian Federation,138.32,10
193,vubar,1353,Netherlands,137.177,16
194,Nupakachi,80571,Viet Nam,137.07,46
195,rhackomandati,117852,Italy,136.822,3
196,CraicThePlanet,116004,Ireland,135.303,11
197,Trend Micro,16963,Japan,135.2,2
198,The Order of Bit,108369,South Africa,134.571,16
199,Cybernatural,34036,Germany,134.198,18
200,noTeamName,25785,United States,133.338,28
201,irNoobs,70393,idk,133.22,37
202,Hack South,120550,South Africa,133.154,16
203,STeam,681,Viet Nam,132.779,71
204,TeamPowerPrinter,70227,Denmark,132.715,28
205,SECCON CTF,11918,Japan,131.54,1
206,HangulSarang,135433,idk,131.54,1
207,HackWara,116997,Morocco,131.27,65
208,1064CBread,5320,United States,131.266,8
209,Terminox,128587,India,130.375,37
210,MadrHacks,114509,Italy,129.857,10
211,LSE,757,France,129.278,14
212,AlphaPwners,108026,Poland,129.242,13
213,PentaHex,39346,United States,129.074,17
214,L Distribution,45894,United States,129.007,9
215,HCS,70159,Indonesia,128.867,39
216,Spatenbräu,30618,idk,128.707,1
217,th3jackers,10498,Algeria,128.045,19
218,KoreaSuperPower,133431,idk,127.488,1
219,UnderDawgs,60327,India,127.399,29
220,Order of the Grey Fang,104946,India,127.003,25
221,h4tum,113083,Germany,125.481,14
222,okman,79504,United Kingdom,124.667,10
223,SQLazo,112568,Spain,124.284,17
224,technic,45002,China,124.22,39
225,team_7even,105431,Algeria,124.069,23
226,Tower of Hanoi,300,Italy,123.931,9
227,one-liner.pl,89002,Russian Federation,123.727,13
228,The_Duck,198134,idk,123.343,6
229,UMDCSEC,87711,United States,122.578,43
230,excusemewtf,104977,Switzerland,121.557,20
231,w0rmT34M,125880,France,121.143,26
232,K1_W4L0,78430,Morocco,120.732,53
233,JoshuaL,91286,Canada,120.722,21
234,emmmm,55193,China,120.7,5
235,wetox,107190,Russian Federation,120.473,35
236,Dunsparce,122811,India,120.282,17
237,fibonhack,117538,Italy,120.058,9
238,shibad0gs,109735,Japan,119.419,9
239,Dagisbjornarna,113970,Sweden,118.624,12
240,[MEPhI] Halva w/tears,106962,Russian Federation,118.54,28
241,S1gm0id,109895,United States,118.382,39
242,Dashu,105006,United States,118.287,53
243,Little Twoos,111824,Japan,117.848,14
244,UWCTF,119914,Canada,117.623,12
245,eee,20634,China,117.573,5
246,Pwntera,49301,France,116.307,24
247,onotch,37849,Japan,115.449,137
248,Shingeki no Chikungunya,104937,Brazil,115.43,23
249,HITCON ⚔ Balsn,130572,idk,115.233,1
250,SWV_L,81089,United States,115.012,77
251,Albytross,110855,United States,114.398,5
252,magnum,13274,idk,114.299,12
253,/bin/tw,119969,Japan,114.265,2
254,BambooFox,9871,"Taiwan, Republic of China",112.974,22
255,FrenchRoomba,105849,New Zealand,112.664,11
256,BullSoc,80532,Italy,112.394,26
257,Zense,109908,India,112.374,42
258,tjcsc,53812,United States,111.923,4
259,perfect guesser,142232,idk,111.785,1
260,"Hecării, Țuica și Păunii",58218,Romania,111.487,32
261,wolvsec,83621,United States,110.834,50
262,Securimag,900,France,110.573,14
263,Sauercloud,54748,Germany,110.496,2
264,Knightsec,2500,United States,110.432,10
265,ByamB4,112018,Mongolia,110.241,79
266,Contrail,32733,Japan,109.409,38
267,KTHCTF0x1,56860,Sweden,108.865,8
268,KITCTF,7221,Germany,108.565,11
269,APA Razi,83581,"Iran, Islamic Republic of",108.168,51
270,Sice Squad,55508,United States,108.094,6
271,L33t Dev,117132,Myanmar,107.994,34
272,RooterX,1434,Russian Federation,107.977,17
273,blackjackets,114422,United States,107.864,22
274,greyhatgt,38564,United States,106.92,5
275,IrisSec,127034,United States,106.644,9
276,LetzPwn,78388,Luxembourg,106.079,20
277,BLAHAJ,121209,idk,106.051,7
278,Unicorn CTF,105501,Russian Federation,105.615,22
279,pwndevils,14321,United States,105.4,11
280,WeAreScientists,2010,Austria,105.38,12
281,fLAGers,113547,Jordan,105.326,46
282,BTeam,16789,Viet Nam,105.119,20
283,APTx1337,130689,Morocco,104.637,18
284,RPCA Cyber Club,132960,Thailand,104.576,77
285,Insomni'hack Team,104742,Switzerland,104.3,1
286,Djavaa,45327,Indonesia,104.102,18
287,Blue Hens,64660,United States,103.878,69
288,p0fs,119996,idk,103.828,12
289,fr334aks,83289,Kenya,103.822,87
290,PTZCTF,111664,Russian Federation,103.795,53
291,CandySweetGuys,117850,"Korea, Republic of",103.62,2
292,The Additional Payphones,39437,United States,103.569,48
293,ShroomZ,13560,Poland,103.537,12
294,utilitas,65556,Germany,103.28,34
295,BIZone,32190,Russian Federation,100.0,1
296,noob-atbash,118997,India,99.774,49
297,0FA,72117,Switzerland,99.716,14
298,InfosecIITG,109439,India,98.109,59
299,h4ck3rb0b,121906,Singapore,97.4,10
300,NaruseJun,21252,Japan,97.37,2
301,CeSeNA_ULISSecurity,119873,Italy,96.711,7
302,null2root,35626,"Korea, Republic of",96.089,62
303,Elnath,119965,United States,95.922,27
304,bout_to_get_flagged,117566,United States,95.557,18
305,YummyTacos,52908,Russian Federation,95.466,7
306,Gangsters,114661,Tunisia,95.44,25
307,SUSlo.PAS,6502,Russian Federation,95.413,6
308,Y4LU,127723,"Korea, Republic of",95.221,8
309,Ba Sing Sec,12919,United States,95.219,19
310,squareroots,554,Germany,94.967,11
311,Mayas,47386,Mexico,94.779,27
312,Revers3c,88923,Egypt,93.99,33
313,NULL Life,321,idk,93.126,45
314,Kuality,51471,"Korea, Republic of",93.121,11
315,polygl0ts,53791,Switzerland,92.984,9
316,0d12245589,110713,Syrian Arab Republic,92.864,49
317,acdwas,31109,Poland,92.802,86
318,JCTF,31653,Israel,92.76,2
319,Lights of Pineapples,73825,Australia,92.66,13
320,ret2school,111931,France,92.516,34
321,racecore,78453,Germany,92.11,11
322,cpls,109066,Russian Federation,91.974,35
323,Lions,16149,India,91.746,98
324,imesec1337,112447,Brazil,91.271,13
325,admin',76774,"Taiwan, Republic of China",91.151,22
326,pwnies,1816,Denmark,90.939,10
327,Bits For Everyone,2511,United States,90.882,20
328,pwnsuky,86356,"Korea, Republic of",90.865,13
329,room2042,60823,Netherlands,90.776,20
330,House of Suicide,89046,Russian Federation,90.609,12
331,Abs0lut3Pwn4g3,72103,India,90.303,20
332,Nepnep,106104,China,90.269,37
333,Skiddies,5532,Lithuania,90.189,17
334,F03v3ryY0ung,118230,China,89.512,24
335,Crusaders of Rust,132628,United States,89.388,5
336,dodododo,6434,Japan,89.168,13
337,HackInProvence,35273,France,89.156,11
338,r00tstici,83535,Italy,89.1,23
339,polyflag,112451,Switzerland,88.721,4
340,#71,71783,idk,88.62,3
341,G0D,90032,idk,88.462,2
342,MonSec,34111,Australia,88.33,14
343,(mendung)10^6,109619,Indonesia,88.039,45
344,CyberYoddha,66071,United States,88.027,34
345,badfirmware,29966,idk,88.015,40
346,IQ-toppene,109611,Norway,87.988,20
347,TeamRocketIst,27504,Portugal,87.724,25
348,Rogue Waves,108168,United States,87.33,17
349,GeeseWithTeeth,119533,United Kingdom,86.864,21
350,while;do echo buffer owlerflow;done,114845,Finland,86.807,23
351,C4M31,48202,idk,86.687,16
352,Inner Savages,87451,Poland,86.103,17
353,Rice Tea Cat Panda,89287,United States,85.845,3
354,Vox Dei,89671,Argentina,85.791,29
355,K0nFu53D C@,104581,Viet Nam,85.531,49
356,Avast,59408,Czech Republic,85.501,11
357,An Equal Mix,114873,United States,85.466,2
358,KipodAfterFree,89050,Israel,84.87,11
359,Cryptonite,62713,India,84.855,20
360,Tinfoil Hats,31301,Austria,84.725,38
361,TheGoonies,10288,idk,84.426,14
362,T35H,45998,France,83.971,63
363,bhole_ki_toli,114171,idk,83.774,24
364,Porg Pwn Platoon,114488,United Kingdom,83.747,27
365,0xN1ghtRa1d,105766,Egypt,83.662,21
366,RevEng,47221,United Kingdom,83.134,16
367,Neutrino_Cannon,44196,United States,83.107,9
368,TahSec,72775,Australia,82.803,28
369,Cat Training Force,75668,China,82.737,19
370,beerpwn,53094,Italy,82.67,45
371,1337B01S,107200,Hungary,82.547,23
372,APT593,119867,Ecuador,82.363,13
373,b1rds_of_pr3y,133620,Philippines,82.322,29
374,Dent,93062,United States,82.098,24
375,%00Byte,52457,Jordan,82.047,22
376,PTBS,64685,Israel,81.98,4
377,ShellSec,112474,Algeria,81.905,15
378,0xCAFBE7,132600,Israel,81.885,6
379,De1ta,57691,China,81.804,10
380,cybears,21991,idk,81.451,6
381,spoilers,80844,India,81.173,73
382,polaris,5171,China,81.128,12
383,A MEOW,66590,United States,81.093,4
384,Sieberrsec,86815,Singapore,80.962,47
385,EvilBunnyWrote,70203,Russian Federation,80.66,20
386,imssm99,27800,"Korea, Republic of",80.636,21
387,SDSLabs,2480,India,80.379,23
388,SBthread,112454,idk,80.148,7
389,Houston We Got Pwned,112521,Israel,79.867,15
390,WRUBLE,105066,Poland,79.791,19
391,ri5e,48915,idk,79.635,91
392,crypt0nite,121904,United Kingdom,79.462,20
393,N0N@me13,209571,Russian Federation,79.387,32
394,Ganesh,54706,Brazil,79.263,13
395,Three_Musketeers,113192,China,79.229,15
396,damjan,109682,Sweden,79.194,19
397,天枢,14393,China,79.189,6
398,Heart Breaker,126408,idk,79.049,2
399,DaVinciCode,112645,France,78.419,16
400,L,11724,China,78.391,20
401,NekochanNano!,72201,Japan,78.23,35
402,Aperi'Kube,49291,France,78.124,6
403,ExploITU,111918,Denmark,78.058,15
404,darkoob,109407,"Iran, Islamic Republic of",77.902,32
405,Busi,75203,Russian Federation,77.783,32
406,H@ckerz,114489,France,77.537,13
407,Ulisse,71738,Italy,77.507,10
408,Beta_securiteam,27441,Israel,77.232,27
409,CCUG,45168,Indonesia,77.113,17
410,0xPolpettOwn,110515,Italy,76.896,23
411,nkj,118202,Japan,76.816,12
412,CLICKESTI,120480,Canada,76.69,2
413,secret club,111645,idk,76.46,8
414,hackstreetboys,43377,Philippines,76.379,25
415,SKR,67702,Malaysia,76.31,33
416,AlPray,120625,"Korea, Republic of",76.036,2
417,we11_d0ne,137910,Poland,75.769,3
418,Highway to HAL,78898,United Kingdom,75.628,9
419,CyberTaskForce Zero,66229,Germany,75.362,14
420,DeadSec,19339,Jordan,75.204,6
421,Root Lee,112556,Portugal,75.017,24
422,Slow Coders,113556,India,74.979,12
423,flag{}___Orz,114009,China,74.92,64
424,TG:Hack,70867,Norway,74.897,2
425,d3ltaforce,13591,India,74.866,36
426,Kappa,1607,Russian Federation,74.845,4
427,Red Knights,139571,India,74.829,11
428,WPICSC,53799,United States,74.806,6
429,0x8Layer,105709,Brazil,74.776,59
430,BisonSquad,60210,United States,74.714,23
431,Team_M,65578,Mongolia,74.58,37
432,xtal,128953,idk,74.519,18
433,SU,29641,China,74.392,22
434,hack^3,113199,Italy,74.275,18
435,0b1ivi0n,127567,India,74.151,38
436,MyVseUronili,121182,idk,73.855,5
437,Pwnie Island,117561,idk,73.677,53
438,worst,53674,idk,73.657,8
439,flib,127552,Portugal,73.493,24
440,UnDefuse,105382,Russian Federation,73.479,21
441,zer.0.day,118242,India,73.385,30
442,Nullcon,2498,India,73.32,1
443,m1z0r3,7694,Japan,73.284,20
444,OmHack,126006,Oman,73.282,22
445,SecurityFactorial,57903,"Korea, Republic of",73.272,29
446,SIGINT,6473,United States,72.628,8
447,Corrupted Lights,58631,Russian Federation,72.603,3
448,MorningLightMountain,89131,Australia,72.602,24
449,0x435446,76528,Romania,72.498,44
450,FireFall,125844,Egypt,72.314,14
451,AUEHC,82180,idk,71.851,11
452,Immortals,52826,Germany,71.141,29
453,BreakPoint,20531,Turkey,71.076,10
454,CatsGetRoot,123569,Antarctica,70.773,20
455,pow270,47798,Tunisia,70.76,1
456,ISwearIGoogledIt,109689,Spain,70.706,31
457,Pwn&Pizza,136919,Italy,70.449,7
458,xor and the half adder,91616,idk,70.426,21
459,syssec,15399,Germany,70.29,8
460,Square,46747,United States,70.28,1
461,u310831124E0B5DF3311A,121919,idk,70.254,9
462,5h4d0wb10k3r,141760,idk,70.198,16
463,user237,72879,idk,70.076,21
464,Tea For Stress,118758,Israel,69.733,8
465,punk5n0td34d,128058,idk,69.486,13
466,h4ck0c10ck,114362,Russian Federation,69.402,18
467,DSGS4T,132631,idk,69.282,8
468,break_the_code,88197,India,69.275,42
469,SinHack,80264,Switzerland,69.117,27
470,AI_S1mulat0r,122007,idk,68.891,8
471,NICHTS?,116983,Germany,68.882,13
472,WebSpiders,71012,Russian Federation,68.452,22
473,Keva19,105731,Russian Federation,68.437,18
474,x0r19x91,34442,India,68.308,21
475,ItPwns - Intergalactic Team of PWNers,131740,idk,68.294,11
476,3 Prongs And a Computer,112558,United States,67.917,16
477,PLUS,1679,"Korea, Republic of",67.811,7
478,Haar,72923,Japan,67.566,32
479,ELFDump,48844,Poland,67.541,11
480,CSUSB,130515,Russian Federation,67.398,18
481,zepto,47704,idk,67.267,26
482,MOCTF,120747,Macao,66.897,20
483,buzzyboiz,80357,Poland,66.891,16
484,ZeroMemory,105082,Viet Nam,66.756,44
485,Re1n3r!,76447,Germany,66.746,6
486,y011d4,66691,Japan,66.737,15
487,WCSC,315,United States,66.717,29
488,EntrePlicas,125607,Portugal,66.552,10
489,KingTigerPrawn,109574,idk,66.542,2
490,open_source,136038,India,66.45,12
491,217,5160,"Taiwan, Republic of China",66.275,1
492,Iam9r00t,39678,Indonesia,65.737,38
493,SavedByTheShell,78233,United States,65.591,15
494,Wani Hackase,70717,Japan,65.454,51
495,OverDover,21975,Germany,65.33,60
496,Hacklabor,42892,Germany,65.176,19
497,kasiatutej,45044,Poland,64.979,32
498,******,12592,China,64.968,19
499,Kap0k,35749,China,64.869,9
500,Psychoholics,71647,United States,64.835,9
501,1gy,80094,Japan,64.823,14
502,ångstromCTF Organizers,15734,United States,64.64,1
503,ideaengine007,80230,India,64.634,13
504,n0n$la$,135143,Viet Nam,64.519,13
505,CrackTheFlag,113021,Russian Federation,64.385,38
506,P1rates,113157,Egypt,64.237,15
507,B34nB01z,135809,Austria,63.963,13
508,quintuplecs,70959,United States,63.834,29
509,meeboo,133067,idk,63.764,10
510,crayontheft,21170,United Kingdom,63.682,27
511,jammy,106799,Bouvet Island,63.671,36
512,dotsu-,58740,China,62.956,21
513,CCSIR.org,9831,Romania,62.86,1
514,nanocomp,59757,United Kingdom,62.806,45
515,Shukrun,114274,Israel,62.8,1
516,Securinets,5084,Tunisia,62.8,1
517,superflip,2600,Japan,62.501,5
518,Y-CTF,120794,Switzerland,62.424,9
519,skateboarding dog,140575,Australia,62.109,3
520,mikoan,75569,Japan,62.018,31
521,fzhshzh,83758,idk,62.007,111
522,socialdistancing,114511,Canada,61.987,10
523,DefineNormal,123759,Belgium,61.984,4
524,mugi,119573,Viet Nam,61.808,13
525,zer0byte,70691,Indonesia,61.691,41
526,SummerJedi,126955,Canada,61.508,18
527,Rage Against The Madame,120545,United States,61.307,13
528,DDP,113382,idk,61.065,2
529,Limpopo,30761,idk,60.994,6
530,uetctf,10900,Viet Nam,60.912,15
531,SharedSec,119858,idk,60.881,7
532,stankc,53613,Croatia,60.691,112
533,Harvey Norman Inc,73821,idk,60.625,14
534,Byte Lounge,126632,United Kingdom,60.398,15
535,GoN x zer0pts,114874,idk,60.184,2
536,solid-umbrella,91197,United States,60.134,11
537,Enterprize1,84801,idk,59.885,13
538,Spikers,85454,United Kingdom,59.869,80
539,DuckDuckNo,57587,Estonia,59.801,8
540,Pixels,17424,Russian Federation,59.677,18
541,Sigmas,105396,Russian Federation,59.669,13
542,Intentions,118932,India,59.668,28
543,GYG,33362,"Korea, Republic of",59.664,3
544,Saint Technics,68873,Russian Federation,59.661,8
545,LeaveCat-PLUS,47490,"Korea, Republic of",59.551,2
546,Deadlock Team,70619,Brazil,59.44,32
547,night_is_dark_and_full_of_errors,82304,Slovakia,58.943,9
548,AFiniteNumberOfMonkeys,3139,United Kingdom,58.908,11
549,Spot0verFlow,117851,idk,58.836,1
550,team enu,4894,Japan,58.554,5
551,HackademINT,30462,France,58.492,6
552,Pororos,104991,Tunisia,58.45,17
553,hackem,52403,Ecuador,58.341,10
554,Colors ESI,107163,Spain,58.284,39
555,[sqrt (-1) + 1],131529,United States,58.189,26
556,DragonSec SI,113511,Slovenia,58.056,17
557,Salted Crhackers,72478,Italy,58.031,14
558,SaudiPwners,107996,Saudi Arabia,58.018,21
559,NIS,7893,Japan,57.826,32
560,SSAT,35630,"Korea, Republic of",57.814,26
561,AlbSociety,65681,idk,57.787,7
562,isss,69010,United States,57.644,4
563,20H,111474,"Taiwan, Republic of China",57.573,26
564,4hsl33p,119721,Russian Federation,57.564,13
565,born2scan,73973,Italy,57.452,37
566,N0Named,104920,"Korea, Republic of",57.354,22
567,pwnPHOfun,80562,Viet Nam,57.324,4
568,kks_KeKoS_Team,70386,Russian Federation,57.251,22
569,WATyag,80143,Russian Federation,57.16,14
570,Lunary,44294,Russian Federation,57.03,9
571,Cyberlabs,85316,India,57.003,24
572,TechVetsUK,159656,United Kingdom,56.96,11
573,Mason Competitive Cyber,24704,United States,56.938,9
574,cybersaiyan,131623,Italy,56.429,2
575,Omaviat,49106,Russian Federation,56.422,8
576,quriosity,72708,idk,56.115,73
577,AbnormalSec,117122,United States,56.101,23
578,Sexy-AllpAcks,134559,Peru,56.056,3
579,HCTF,27880,Germany,56.0,1
580,x0rc3r3rs,66247,India,55.947,29
581,N33rdZ,106789,Egypt,55.869,43
582,IamIn,51035,Hungary,55.794,18
583,cyb3rTUN,42865,Tunisia,55.705,52
584,Nullz,51025,"Iran, Islamic Republic of",55.568,10
585,DISsecT@CTU,80103,Czech Republic,55.567,11
586,InSecurity,11869,France,55.538,3
587,SSSCTF,109905,"Iran, Islamic Republic of",55.509,5
588,L3H Sec,75946,China,55.476,12
589,Team Steam Stream,109722,Sweden,55.409,29
590,What-A-What,136489,Philippines,55.358,10
591,ROK YoungBloods,110656,idk,55.342,2
592,hackerbang,122108,idk,55.241,5
593,qwerty,456,idk,55.233,17
594,kiona,74926,Japan,55.193,16
595,glaros,9259,Greece,55.124,26
596,hellman,16095,Russian Federation,55.049,3
597,Solo [Nepal],80857,Nepal,54.984,37
598,as3617,128857,idk,54.777,9
599,Serokell,141677,idk,54.76,2
600,Katzebin,141539,China,54.47,1
601,Cyber Castors,104657,Puerto Rico,54.295,7
602,PwnAlPesto,125652,Italy,54.262,15
603,InnotecLabs,117523,Spain,54.247,9
604,pappo,88935,Japan,54.113,12
605,PARSECT,126942,Indonesia,54.015,26
606,lonelyboyz,113063,Viet Nam,53.935,15
607,SFT0,32139,Russian Federation,53.929,6
608,TPurp,131717,United States,53.89,10
609,KCSC,82759,Viet Nam,53.833,13
610,thi8Eivi,126077,idk,53.8,14
611,FwPepek,111422,Afghanistan,53.778,20
612,NiceWay,89112,Russian Federation,53.768,24
613,Nope_sled,12078,United States,53.681,14
614,GetPwndN00b,77801,idk,53.676,29
615,CAPTCHA the Flag,78464,United Kingdom,53.493,10
616,s0lid4rity,133580,India,53.35,9
617,0xBlueSky,60817,France,53.272,16
618,NSL,8789,United States,53.193,13
619,Bar Ilan Team,84839,Israel,53.173,9
620,Champions,130969,Egypt,52.674,21
621,H0j3n,109910,Malaysia,52.618,41
622,rampage,14109,Poland,52.615,30
623,notPearl,82606,United States,52.582,14
